path	line	classification	keywords	snippet
advisor-os/prospecting/close-readiness-engine.js	21	RUNTIME_OR_PLATFORM	SCORE	score += 25;
advisor-os/prospecting/close-readiness-engine.js	24	RUNTIME_OR_PLATFORM	SCORE	score += 25;
advisor-os/prospecting/close-readiness-engine.js	27	RUNTIME_OR_PLATFORM	SCORE	score += 15;
advisor-os/prospecting/close-readiness-engine.js	30	RUNTIME_OR_PLATFORM	SCORE	score += 10;
advisor-os/prospecting/close-readiness-engine.js	32	RUNTIME_OR_PLATFORM	SCORE	return score;
advisor-os/prospecting/prospect-score-engine.js	3	RUNTIME_OR_PLATFORM	SCORE	| MODULE: prospect-score-engine.js
advisor-os/prospecting/prospect-score-engine.js	19	RUNTIME_OR_PLATFORM	SCORE	let score = 0;
advisor-os/prospecting/prospect-score-engine.js	22	RUNTIME_OR_PLATFORM	SCORE	score += 20;
advisor-os/prospecting/prospect-score-engine.js	25	RUNTIME_OR_PLATFORM	SCORE	score += 10;
advisor-os/prospecting/prospect-score-engine.js	28	RUNTIME_OR_PLATFORM	SCORE	score += 30;
advisor-os/prospecting/prospect-score-engine.js	31	RUNTIME_OR_PLATFORM	SCORE	score += 40;
advisor-os/prospecting/prospect-score-engine.js	33	RUNTIME_OR_PLATFORM	SCORE	return score;
advisor-os/prospecting/prospect-segment-performance-engine.js	4	RUNTIME_OR_PLATFORM	PERFORMANCE	| prospect-segment-performance-engine.js
advisor-os/prospecting/prospect.entity.js	48	RUNTIME_OR_PLATFORM	SCORE	score:
advisor-os/referrals/referral-ai-followup.js	32	RUNTIME_OR_PLATFORM	TARGET	Objetivo:
advisor-os/referrals/referral-score-engine.js	3	RUNTIME_OR_PLATFORM	SCORE	| MODULE: referral-score-engine.js
advisor-os/sales-pipeline/pipeline-live-route.js	72	RUNTIME_OR_PLATFORM	TARGET	const prospectButton = event.target.closest('[data-open-prospect]');
advisor-os/sales-pipeline/pipeline-ui.css	1	RUNTIME_OR_PLATFORM	WEIGHT	.forge-pipeline{--pipeline-bg:var(--forge-bg,var(--bg));--pipeline-surface:var(--forge-glass,var(--panel));--pipeline-surface-strong:var(--forge-panel-2,var(--panel-strong));--pipeline-text:var(--forge-text,var(--text));--pipeline-muted:var(--forge-muted,var(--muted));--pipeline-border:var(--forge-b
advisor-os/sales-pipeline/pipeline-ui.css	5	RUNTIME_OR_PLATFORM	WEIGHT	.forge-pipeline-transition{display:grid;gap:6px;margin:12px 0;font-weight:750}.forge-pipeline-blocked{font-size:.8rem;border-left:3px solid var(--pipeline-accent);padding-left:9px}.forge-pipeline select:disabled{opacity:.68;cursor:not-allowed}
advisor-os/sales-pipeline/pipeline-ui.css	90	RUNTIME_OR_PLATFORM	WEIGHT	.forge-pipeline-header .forge-pipeline-primary{align-self:end;margin-top:18px}.forge-pipeline-primary{border-color:transparent!important;background:var(--pipeline-accent)!important;color:#07111f!important;font-weight:850}.forge-pipeline>.forge-pipeline-action{grid-area:auto;justify-self:center;align
advisor-os/sales-pipeline/pipeline-ui.css	104	RUNTIME_OR_PLATFORM	WEIGHT	.forge-pipeline-card>header{align-items:flex-start}.forge-card-stage-label{margin:0 0 2px!important;color:var(--card-stage)!important;font-size:.68rem;font-weight:850;text-transform:uppercase;letter-spacing:.09em}.forge-card-name{display:block;width:auto!important;min-height:0!important;margin:0;pad
advisor-os/sales-pipeline/pipeline-ui.css	105	RUNTIME_OR_PLATFORM	WEIGHT	.forge-card-summary{display:grid;gap:6px;margin:0;padding:0;list-style:none;color:var(--pipeline-muted);font-size:.82rem}.forge-card-summary li{display:flex;align-items:center;gap:8px;min-width:0}.forge-card-summary svg{width:15px;height:15px;flex:0 0 auto;fill:var(--card-stage)}.forge-card-summary
advisor-os/sales-pipeline/pipeline-ui.css	106	RUNTIME_OR_PLATFORM	WEIGHT	.forge-visually-hidden{position:absolute!important;width:1px!important;height:1px!important;padding:0!important;margin:-1px!important;overflow:hidden!important;clip:rect(0,0,0,0)!important;white-space:nowrap!important;border:0!important}.forge-card-stage-control{width:max-content;max-width:100%}.for
advisor-os/sales-pipeline/pipeline-ui.css	107	RUNTIME_OR_PLATFORM	WEIGHT	.forge-card-actions{display:grid;grid-template-columns:repeat(3,minmax(0,1fr));gap:7px}.forge-card-action{display:flex!important;align-items:center;justify-content:center;gap:6px;width:100%!important;min-height:44px!important;padding:8px 9px!important;border:1px solid rgba(223,240,255,.16)!important
advisor-os/sales-pipeline/pipeline-ui.css	108	RUNTIME_OR_PLATFORM	WEIGHT	.forge-prospect-detail-dialog{width:min(700px,calc(100% - 24px))}.forge-prospect-detail-list--primary{grid-template-columns:repeat(2,minmax(0,1fr))}.forge-prospect-detail-actions{display:grid;grid-template-columns:repeat(3,minmax(0,1fr));gap:8px}.forge-prospect-secondary{border-top:1px solid rgba(22
advisor-os/sales-pipeline/pipeline-ui.css	111	RUNTIME_OR_PLATFORM	WEIGHT	.forge-message-controls,.forge-calendar-fields{display:grid;grid-template-columns:repeat(2,minmax(0,1fr));gap:10px}.forge-message-controls label,.forge-calendar-fields label{display:grid;gap:6px;color:var(--pipeline-muted);font-size:.75rem;font-weight:750}.forge-message-controls select,.forge-calend
advisor-os/sales-pipeline/pipeline-ui.css	112	RUNTIME_OR_PLATFORM	TARGET	.forge-message-loading{display:flex;align-items:center;gap:5px;min-height:46px;color:var(--pipeline-muted)}.forge-message-loading span{width:7px;height:7px;border-radius:50%;background:#76dbff;animation:forge-message-dot 1.1s infinite ease-in-out}.forge-message-loading span:nth-child(2){animation-de
advisor-os/sales-pipeline/pipeline-ui.css	113	RUNTIME_OR_PLATFORM	WEIGHT	.forge-action-workspace>footer{display:grid;grid-template-columns:repeat(2,minmax(0,1fr));gap:8px}.forge-action-workspace>footer .forge-workspace-primary{grid-column:1/-1}.forge-workspace-primary,.forge-workspace-secondary{display:flex;align-items:center;justify-content:center;min-height:46px;border
advisor-os/sales-pipeline/pipeline-ui.js	45	RUNTIME_OR_PLATFORM	TARGET	? `<label class="forge-pipeline-transition">Mover oportunidad<select data-transition-opportunity="${esc(item.opportunityId)}" ${item.transitionControl.writerAvailable ? "" : "disabled"}>${item.transitionControl.allowedTargets.map(target => `<option value="${esc(target.code)}">${esc(target.label)}</o
advisor-os/sales-pipeline/productive-prospect-ui.js	276	RUNTIME_OR_PLATFORM	TARGET	return `<aside class="forge-action-workspace forge-message-workspace" data-action-workspace data-workspace-type="whatsapp" aria-labelledby="forge-message-workspace-title"><header><div><p class="forge-pipeline-product">NASH · BORRADOR</p><h2 id="forge-message-workspace-title">Mensaje para ${esc(prosp
advisor-os/sales-pipeline/productive-prospect-ui.js	280	RUNTIME_OR_PLATFORM	TARGET	return `<aside class="forge-action-workspace forge-calendar-workspace" data-action-workspace data-workspace-type="calendar" aria-labelledby="forge-calendar-workspace-title"><header><div><p class="forge-pipeline-product">AGENDA</p><h2 id="forge-calendar-workspace-title">Cita con ${esc(prospect.fullNa
advisor-os/sales-pipeline/productive-prospect-ui.js	372	RUNTIME_OR_PLATFORM	TARGET	if (event.target === modal) {
advisor-os/sales-pipeline/productive-prospect-ui.js	376	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-close-prospect-form]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	382	RUNTIME_OR_PLATFORM	TARGET	event.target.closest("[data-prospect-form]")?.setAttribute("data-dirty", "true");
advisor-os/sales-pipeline/productive-prospect-ui.js	385	RUNTIME_OR_PLATFORM	TARGET	if (!event.target.matches("[data-prospect-form]")) return;
advisor-os/sales-pipeline/productive-prospect-ui.js	387	RUNTIME_OR_PLATFORM	TARGET	void submit(event.target);
advisor-os/sales-pipeline/productive-prospect-ui.js	711	RUNTIME_OR_PLATFORM	TARGET	const add = event.target.closest("[data-add-prospect]");
advisor-os/sales-pipeline/productive-prospect-ui.js	712	RUNTIME_OR_PLATFORM	TARGET	const open = event.target.closest("[data-open-prospect]");
advisor-os/sales-pipeline/productive-prospect-ui.js	713	RUNTIME_OR_PLATFORM	TARGET	const cardWhatsApp = event.target.closest("[data-card-whatsapp]");
advisor-os/sales-pipeline/productive-prospect-ui.js	714	RUNTIME_OR_PLATFORM	TARGET	const cardCalendar = event.target.closest("[data-card-calendar]");
advisor-os/sales-pipeline/productive-prospect-ui.js	715	RUNTIME_OR_PLATFORM	TARGET	const cardMenu = event.target.closest("[data-card-menu]");
advisor-os/sales-pipeline/productive-prospect-ui.js	716	RUNTIME_OR_PLATFORM	TARGET	const cardEdit = event.target.closest("[data-card-edit]");
advisor-os/sales-pipeline/productive-prospect-ui.js	717	RUNTIME_OR_PLATFORM	TARGET	const cardDelete = event.target.closest("[data-card-delete]");
advisor-os/sales-pipeline/productive-prospect-ui.js	739	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-cancel-delete]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	744	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-confirm-delete]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	772	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-detail-whatsapp]") && selected) {
advisor-os/sales-pipeline/productive-prospect-ui.js	776	RUNTIME_OR_PLATFORM	TARGET	openActionWorkspace(selected, "whatsapp", event.target.closest("[data-detail-whatsapp]"));
advisor-os/sales-pipeline/productive-prospect-ui.js	779	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-detail-calendar]") && selected) {
advisor-os/sales-pipeline/productive-prospect-ui.js	783	RUNTIME_OR_PLATFORM	TARGET	openActionWorkspace(selected, "calendar", event.target.closest("[data-detail-calendar]"));
advisor-os/sales-pipeline/productive-prospect-ui.js	786	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-close-action-workspace]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	791	RUNTIME_OR_PLATFORM	TARGET	const edit = event.target.closest("[data-edit-message]");
advisor-os/sales-pipeline/productive-prospect-ui.js	808	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-regenerate-message]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	814	RUNTIME_OR_PLATFORM	TARGET	const whatsapp = event.target.closest("[data-open-whatsapp]");
advisor-os/sales-pipeline/productive-prospect-ui.js	831	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-close-prospect-detail]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	833	RUNTIME_OR_PLATFORM	TARGET	event.target.closest("dialog").close?.();
advisor-os/sales-pipeline/productive-prospect-ui.js	834	RUNTIME_OR_PLATFORM	TARGET	event.target.closest("dialog").remove();
advisor-os/sales-pipeline/productive-prospect-ui.js	837	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-edit-prospect]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	841	RUNTIME_OR_PLATFORM	TARGET	openProductiveProspectCreateModal(selected, event.target.closest("[data-edit-prospect]"));
advisor-os/sales-pipeline/productive-prospect-ui.js	844	RUNTIME_OR_PLATFORM	TARGET	if (event.target.closest("[data-archive-prospect]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	846	RUNTIME_OR_PLATFORM	TARGET	openDeleteConfirmation(selected, event.target.closest("[data-archive-prospect]"));
advisor-os/sales-pipeline/productive-prospect-ui.js	848	RUNTIME_OR_PLATFORM	TARGET	if (!event.target.closest("[data-card-context]")) closeCardMenu();
advisor-os/sales-pipeline/productive-prospect-ui.js	852	RUNTIME_OR_PLATFORM	TARGET	if (!event.target.closest?.("[data-card-context]")) closeCardMenu();
advisor-os/sales-pipeline/productive-prospect-ui.js	879	RUNTIME_OR_PLATFORM	TARGET	if (event.target.matches('[name="pipeline-search"]')) {
advisor-os/sales-pipeline/productive-prospect-ui.js	883	RUNTIME_OR_PLATFORM	TARGET	if (event.target.matches("[data-message-editor]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	884	RUNTIME_OR_PLATFORM	TARGET	currentDraftCandidate = Object.freeze({ rawText: event.target.value, sendsMessage: false, sourceMutable: true });
advisor-os/sales-pipeline/productive-prospect-ui.js	885	RUNTIME_OR_PLATFORM	TARGET	syncWhatsAppLink(event.target.value);
advisor-os/sales-pipeline/productive-prospect-ui.js	890	RUNTIME_OR_PLATFORM	TARGET	if (event.target.matches("[data-prospect-status]")) {
advisor-os/sales-pipeline/productive-prospect-ui.js	891	RUNTIME_OR_PLATFORM	TARGET	void updateStatus(event.target);
advisor-os/sales-pipeline/productive-prospect-ui.js	894	RUNTIME_OR_PLATFORM	TARGET	if (event.target.matches('[name="source"],[name="followup"]')) {
advisor-os/sales-pipeline/prospect-repository.js	3	RUNTIME_OR_PLATFORM	TARGET	class InMemoryProspectTestAdapter extends ProspectRepository { constructor(seed=[]){super();this.records=new Map(seed.map(p=>[p.prospectId,structuredClone(p)]));this.receipts=new Map();} async findById(id){return this.records.has(id)?structuredClone(this.records.get(id)):null;} async findBySource(so
advisor-os/sales-pipeline/sales-stage-registry.js	10	RUNTIME_OR_PLATFORM	TARGET	{stageId:"sales.closing_appointment",stageCode:"CLOSING_APPOINTMENT",displayName:"Cita de cierre",description:"Cita con objetivo explícito de decisión.",order:80,entryEvidence:["CLOSING_APPOINTMENT_CONFIRMED"],exitEvidence:["CLOSING_OUTCOME"],allowedTransitions:["APPLICATION","FOLLOW_UP","CLOSED_LOS
advisor-os/sales-pipeline/sales-stage-registry.js	19	RUNTIME_OR_PLATFORM	TARGET	function validateTransition({from,to,evidence=[]}){const source=byCode(from),target=byCode(to);if(!source||!target)return{allowed:false,reason:"UNKNOWN_STAGE"};if(!source.allowedTransitions.includes(to))return{allowed:false,reason:"TRANSITION_NOT_ALLOWED"};const missing=target.entryEvidence.filter(e
AGENTS.md	107	RUNTIME_OR_PLATFORM	KPI	Forge Core must never hardcode carrier-specific, channel-specific, contest-specific, compensation-specific, career-specific, promotion-specific, KPI-specific, activity-specific or recognition-specific logic.
AGENTS.md	131	RUNTIME_OR_PLATFORM	POINT	If Forge can infer, import, extract or derive a reliable data point, do not request duplicate manual capture.
AGENTS.md	423	RUNTIME_OR_PLATFORM	PERFORMANCE	- Advisor Performance
AGENTS.md	565	RUNTIME_OR_PLATFORM	TARGET	- Do not mix Prima Meta, Prima Pago, commission and renewal.
ai-context-engine.js	45	RUNTIME_OR_PLATFORM	POINT	puntos:
ai-context-engine.js	46	RUNTIME_OR_PLATFORM	POINT	advisor.puntos,
ai-prompt-builder.js	37	RUNTIME_OR_PLATFORM	TARGET	Objetivo:
ai-prompt-builder.js	60	RUNTIME_OR_PLATFORM	TARGET	Objetivo:
ai-sales-coach-engine.js	13	RUNTIME_OR_PLATFORM	POINT	puntos = 0,
ai-sales-coach-engine.js	29	RUNTIME_OR_PLATFORM	POINT	if (puntos < 10) {
ai-sales-coach-engine.js	50	RUNTIME_OR_PLATFORM	POINT	if (puntos >= 25) {
app-shell-manager.js	64	RUNTIME_OR_PLATFORM	WEIGHT	font-weight:600;
app.js	28	RUNTIME_OR_PLATFORM	WEIGHT	'color:#007AFF;font-weight:bold;font-size:12px;'
app.js	144	RUNTIME_OR_PLATFORM	TARGET	const btn = e.target.closest('.nav-btn[data-target]');
app.js	146	RUNTIME_OR_PLATFORM	TARGET	const target = btn.dataset.target;
app.js	147	RUNTIME_OR_PLATFORM	TARGET	if (target) Navigation.navigate(target);
base-repository.js	25	RUNTIME_OR_PLATFORM	PERFORMANCE	performance.now();
base-repository.js	43	RUNTIME_OR_PLATFORM	PERFORMANCE	performance.now() -
broken-link-report.md	16	RUNTIME_OR_PLATFORM	TARGET	| Source File | Linked Path | Resolved Target | Status |
broken-link-report.md	78	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09-PRODUCTIVITY-INTELLIGENCE-DISCOVERY.md` | `FORGE_MASTER_BUILD_TREE.md` | `docs/02-adr-candidates/FORGE_MASTER_BUILD_TREE.md` | BROKEN |
broken-link-report.md	79	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09-PRODUCTIVITY-INTELLIGENCE-DISCOVERY.md` | `AGENTS.md` | `docs/02-adr-candidates/AGENTS.md` | BROKEN |
broken-link-report.md	80	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09-PRODUCTIVITY-INTELLIGENCE-DISCOVERY.md` | `FORGE_CONSTITUTION_V3.md` | `docs/02-adr-candidates/FORGE_CONSTITUTION_V3.md` | BROKEN |
broken-link-report.md	81	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09-PRODUCTIVITY-INTELLIGENCE-DISCOVERY.md` | `FORGE_FOUNDATION_LOCK.md` | `docs/02-adr-candidates/FORGE_FOUNDATION_LOCK.md` | BROKEN |
broken-link-report.md	82	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `FORGE_MASTER_BUILD_TREE.md` | `docs/02-adr-candidates/FORGE_MASTER_BUILD_TREE.md` | BROKEN |
broken-link-report.md	83	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `AGENTS.md` | `docs/02-adr-candidates/AGENTS.md` | BROKEN |
broken-link-report.md	84	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `FORGE_CONSTITUTION_V3.md` | `docs/02-adr-candidates/FORGE_CONSTITUTION_V3.md` | BROKEN |
broken-link-report.md	85	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `FORGE_FOUNDATION_LOCK.md` | `docs/02-adr-candidates/FORGE_FOUNDATION_LOCK.md` | BROKEN |
broken-link-report.md	99	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-11.5-FORECAST-INTELLIGENCE-ARCHITECTURE.md` | `PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `docs/02-adr-candidates/PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | OK |
broken-link-report.md	103	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `FORGE_MASTER_BUILD_TREE.md` | `docs/02-adr-candidates/FORGE_MASTER_BUILD_TREE.md` | BROKEN |
broken-link-report.md	104	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `AGENTS.md` | `docs/02-adr-candidates/AGENTS.md` | BROKEN |
broken-link-report.md	105	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `FORGE_CONSTITUTION_V3.md` | `docs/02-adr-candidates/FORGE_CONSTITUTION_V3.md` | BROKEN |
broken-link-report.md	106	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `FORGE_ADVISOR_EXPERIENCE_ARCHITECTURE.md` | `docs/02-adr-candidates/FORGE_ADVISOR_EXPERIENCE_ARCHITECTURE.md` | BROKEN |
broken-link-report.md	107	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `PAQ-04-METRICS-OWNERSHIP-FINALIZATION.md` | `docs/02-adr-candidates/PAQ-04-METRICS-OWNERSHIP-FINALIZATION.md` | OK |
broken-link-report.md	108	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `PAQ-05-RULE-SNAPSHOT-HARDENING.md` | `docs/02-adr-candidates/PAQ-05-RULE-SNAPSHOT-HARDENING.md` | OK |
broken-link-report.md	109	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `PAQ-06-COMMERCIAL-EVENTS-TAXONOMY.md` | `docs/02-adr-candidates/PAQ-06-COMMERCIAL-EVENTS-TAXONOMY.md` | OK |
broken-link-report.md	110	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `PAQ-08-ADVISOR-DEVELOPMENT-INTELLIGENCE-DISCOVERY.md` | `docs/02-adr-candidates/PAQ-08-ADVISOR-DEVELOPMENT-INTELLIGENCE-DISCOVERY.md` | OK |
broken-link-report.md	111	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `docs/02-adr-candidates/PAQ-09.5-PRODUCTIVITY-INTELLIGENCE-ARCHITECTURE-LOCK.md` | OK |
broken-link-report.md	112	RUNTIME_OR_PLATFORM	PRODUCTIVITY	| `docs/02-adr-candidates/PAQ-12-ADVISOR-EXPERIENCE-INTELLIGENCE-PRODUCTIVITY.md` | `PAQ-10.5-CONSERVATION-INTELLIGENCE-ARCHITECTURE-LOCK.md` | `docs/02-adr-candidates/PAQ-10.5-CONSERVATION-INTELLIGENCE-ARCHITECTURE-LOCK.md` | OK |
